class,comid
6,17624131
7,17664135
7,8202801
7,16605659
4,17684354
7,8202237
7,17604467
3,17671975
6,17663091
7,8202725
6,17673653
3,17626301
6,8192967
7,8210503
3,17637888
6,17599335
7,17663033
6,17632286
6,17665717
6,8190665
3,17633674
6,8204301
6,8200731
4,17661653
4,8190759
4,8190759
6,8188957
6,17599293
6,17599293
3,17625941
6,8205383
6,17626355
3,17626125
7,16605899
7,17624269
7,8202701
7,8211195
6,17661249
6,8202625
6,17671505
6,8190461
6,17632244
6,17632244
3,948060206
3,948060206
6,17662797
7,8202455
7,8211179
7,17661491
7,17663223
6,17662403
7,8201083
4,17661219
4,8191643
7,17664705
7,17600629
6,8190323
6,8210681
3,17626449
6,8211083
3,17673639
3,17636092
6,17632118
7,8190643
3,17641222
3,17637328
6,17671913
6,17664593
6,8190273
6,17632128
6,8209789
6,8206419
6,8204077
4,8192471
3,17636848
7,16611143
7,17661623
6,8206667
7,17660991
6,17663569
6,17664529
6,17664529
3,17636698
6,8202921
6,8210605
6,8210605
6,17663785
7,8209695
6,8203591
6,8206145
6,8189197
6,8211981
6,17664381
7,16605401
7,8207019
6,8211099
7,24978363
7,24978363
7,17625457
7,16605801
6,948060097
4,17682396
7,17624711
6,8206249
6,8200541
7,17626191
3,17641202
3,17637280
7,19780319
3,17672047
7,8207167
3,17626319
7,17624045
6,8209561
7,8190143
7,17633424
7,17624583
7,16610481
6,8203823
6,17623995
6,17664611
6,8206345
4,17663015
7,17633104
3,17636626
6,17625963
6,17664553
3,17636628
7,17626241
6,8200755
6,17663367
6,17647297
6,8189105
6,8205259
7,17625789
3,17626259
7,17624077
3,17626135
7,16605639
7,8204315
7,8204315
7,8206901
6,17661465
7,16605127
6,8203297
6,8203297
6,17671737
6,17600587
6,8209979
7,8190591
7,17625801
6,17629135
7,17635946
7,8202959
6,17682278
3,17633476
6,17663199
6,17663199
6,17632130
6,17671627
7,16606195
6,8188641
3,17626913
6,8204217
6,8189149
6,17664673
7,948040306
4,17663155
7,8202767
7,17665559
7,17637794
6,8203771
4,8190817
7,8201081
7,17661387
7,8203035
3,17636352
6,8209343
7,8202771
7,17633530
6,17666379
7,17663315
7,16605973
7,17657393
7,17664665
7,17661043
6,17632184
3,17637362
3,17637362
7,17624067
7,17664305
6,17660963
6,8190741
6,8204181
7,16611177
6,8203303
6,17665697
7,16606143
6,17664073
6,17647251
3,17636384
3,17636866
6,17663961
6,8212991
6,8190689
6,17682658
7,8204267
7,948060172
3,17626531
6,17664667
6,17624919
6,17663731
3,17636464
7,17623935
3,948060335
6,8207193
7,17624735
7,17624735
7,17663415
7,17663495
4,17684352
7,8202871
7,8204511
7,8188917
7,948040299
7,8209325
6,17632448
7,8200851
7,17624809
7,17636130
6,8212739
4,17621933
7,8202515
6,8213835
6,8203217
3,17636916
6,8212931
7,17649517
6,8203645
6,8203531
7,17634900
6,8210625
6,8206375
6,17601645
7,17663677
3,17636722
3,17637940
3,948060100
7,16606379
4,8192433
6,17601667
6,8211065
7,17626323
7,8203357
4,17663799
7,17661479
6,948060307
6,17649653
6,17647363
3,17636930
6,8202903
7,8190641
7,17619916
6,8190409
7,8206577
7,16605747
6,17664481
6,17632510
6,17671871
6,17633116
6,8190287
6,8203747
6,8203769
7,16606111
6,8213597
6,8213463
6,17599295
6,8211077
7,17635792
7,8203139
6,17649519
7,16605403
6,8203479
7,17671851
6,8204269
7,17632450
6,17671861
3,17637274
7,17663771
7,8207077
6,8190293
6,8204251
6,17664125
7,17661015
7,17619882
6,8205333
7,17636422
7,17663795
6,8203329
7,16605649
7,17600985
7,16606069
6,8191155
7,17624821
6,17663443
7,17663575
7,8211885
6,17600905
7,17663421
7,17624481
7,16605141
7,8200613
6,17600111
7,16605213
7,17624833
7,17663787
6,8203433
6,8209331
3,17626483
6,8206171
3,17637378
7,17600399
3,17635838
7,16605583
6,8213707
6,8204317
6,8204317
3,17633596
6,8209949
7,8188907
7,163864364
3,17637288
7,16605555
7,17633522
6,17601607
3,17637948
7,17661221
6,17635636
6,17671823
7,16605405
7,8190443
6,8206267
6,8204349
6,8209533
7,17663077
7,8204171
6,17649789
4,8192899
6,17657231
7,17601673
3,17626071
7,16605631
4,8200825
6,8200815
6,8202889
3,17637972
6,8205225
6,8205225
6,17600673
3,17626247
3,17626247
7,17671731
6,17601647
6,17664257
6,17663629
7,16605961
7,17624797
6,17623877
7,8188951
6,17634958
6,8206319
3,8203661
7,8202365
7,17633544
7,17624617
7,17647531
6,8210621
4,17683394
6,17632442
6,17602545
6,8209513
6,17601649
6,17666395
3,17626421
6,8207351
6,8214365
7,8202697
7,17635846
6,17664669
3,17637388
6,8203559
4,17604053
6,17624031
7,17624803
7,17605375
6,8212963
7,19780257
6,8188911
6,8202691
6,8203601
7,16610991
6,8213747
3,8204007
6,17632088
6,17663619
6,17665579
7,17623943
7,17664021
7,8209399
3,17636086
3,17636938
3,17637246
6,8189139
6,17664401
6,17649615
6,17673655
4,8193637
4,8193637
7,8204137
7,8206911
7,17624119
6,8203235
6,8200663
6,8206947
7,8211169
7,16606209
7,8200951
6,17671867
6,8203463
6,8203463
4,17661707
7,8201023
6,16602631
3,17636950
6,8189781
7,17666335
6,8200561
6,8205303
6,8210519
6,17624177
6,948060153
3,17636998
3,17637108
6,8188873
7,8206789
6,8201057
6,17664187
7,8206141
3,17636246
7,17624621
7,8202937
3,17626535
6,8190251
3,17636834
6,8209735
6,8206421
6,8206421
6,8188797
6,17663793
6,17635766
7,8204287
7,8202855
7,8211423
7,8207461
6,8211457
7,19780259
6,17661601
7,16606039
6,8210981
3,17635874
6,17661425
6,8213713
6,8210053
6,17650337
7,8211075
6,8205401
7,17635794
7,17635794
7,17635794
6,8207161
7,17624597
6,8202681
6,17632436
6,8192527
7,17664019
6,8209769
6,8209769
7,8205445
7,8202923
3,17626231
3,17641190
6,8204341
7,8204257
7,16606131
6,8192847
6,8200645
6,8212889
6,8193705
6,17666403
7,17649503
6,17600873
4,8193645
4,17661359
6,8203317
6,8210045
6,17662429
7,17600827
6,8202495
6,17673637
7,948060254
3,17625765
6,17682168
6,17663345
6,8200623
6,8204073
4,17661321
4,17661321
4,17661321
7,17662791
6,17623967
7,17624777
6,8222129
4,17682764
6,17600359
6,17662447
6,17671781
7,17620078
6,17662823
6,8202619
6,17632440
6,16606353
6,8193697
7,8205221
3,17633540
7,8211019
3,17635884
7,17624333
7,17600773
6,17635858
4,8192477
7,17624771
6,8203781
6,17624173
3,17636498
7,17661469
3,17635656
7,17634980
6,8211369
6,17633084
3,948060376
4,8190611
7,17599391
6,17662777
7,17663419
7,8200431
6,17625921
7,8202981
7,8202981
6,17601657
6,8203021
7,8210487
7,8213395
7,8211261
6,17663879
6,17664115
6,17661059
3,17636720
6,17661051
4,17684364
6,17604137
6,17661647
7,8211103
3,17641208
7,19780313
6,17624317
7,16605441
7,16605441
7,16605441
3,17637018
6,8203991
7,17624403
7,8206963
7,8200445
7,16611093
6,17664063
6,8211147
6,17649791
3,17636120
6,17632120
3,17636588
3,17637144
3,17633538
4,17604481
6,8204595
7,17633518
6,8206297
7,16610515
6,17623965
3,17637434
7,17663519
7,8201877
7,948040373
6,8209067
7,8202833
6,17661433
6,17661433
7,16610501
6,8191147
7,8190531
4,8193049
3,17626917
4,8192765
6,8210403
6,8202203
7,16610487
7,8206629
6,17662971
6,17624039
6,8213771
3,17636828
6,8202535
7,17624739
6,8209765
6,8213329
6,17635002
7,8206313
6,17633098
6,17599365
7,16605427
6,8206201
6,8203525
6,17671725
6,8207387
7,17624093
7,17635676
6,17671707
7,17632430
7,16605723
6,8206475
3,17626105
6,17663061
6,8206257
6,17650341
6,8213439
7,16611095
7,8209131
6,17673661
6,8206387
7,16606043
6,17633140
6,17634976
3,17637292
4,8192553
6,8203299
6,17604367
6,17671733
6,8206157
7,16605935
6,17682230
7,8190655
6,17626393
3,17671825
6,8202849
6,17624519
4,17604081
6,8210019
6,17664095
6,17664095
7,16605781
6,17626373
6,17663521
3,17636980
6,8200605
7,16605307
6,8203371
6,8205299
7,17626213
7,8202717
6,8190357
6,8209705
6,17682220
6,17632204
6,17664267
6,8188791
3,8205423
7,16606377
6,16611217
7,8207315
6,17624285
7,8190373
6,8206121
7,8202581
3,17641206
7,16605623
7,17624431
6,17663947
7,17624521
6,8188795
7,17664675
6,8205349
3,17636334
3,17637294
6,8212937
6,8212937
6,17600591
7,17663059
6,17661237
7,17624687
7,17657529
3,17637396
6,17661665
6,8204481
7,17634988
6,17665675
3,17636214
7,17624699
6,8211909
6,17661033
3,17637150
6,8192833
6,17664621
6,17671671
6,17664493
7,17660975
6,17600543
6,17600543
6,17625477
7,17625489
6,8211795
7,16605161
6,8212939
6,17600509
6,17624033
7,17662385
3,17636582
6,17632268
7,8207113
7,16606019
7,17663401
6,17661533
3,17626505
6,17664477
6,8209073
7,8207089
7,17660935
6,17633618
7,17657533
3,17626031
6,8206385
6,17671793
7,17671619
6,17663621
3,17636690
3,17636330
6,948060096
6,17664121
6,8204023
7,17665457
6,8212925
7,16606127
6,8209541
6,17663751
6,17623909
6,17632402
6,17664093
6,8209901
6,17633418
3,17671803
3,17636390
6,17624941
6,8203399
3,17625973
6,17673657
6,17600483
6,8211793
7,16606139
3,17637124
6,17632222
6,17632222
6,17600645
6,8213751
6,17663391
3,17626499
6,17625427
7,17635754
7,17624151
7,16611131
7,16606077
7,17671645
6,17660947
7,16605291
7,8202183
6,17624159
6,24999451
3,17637336
6,17632540
7,8207075
3,17636966
6,17632252
7,8202449
7,17638062
3,17635966
6,8202879
7,16606181
6,17625757
6,8203711
6,17684380
6,17661289
6,8212989
7,17661261
6,17626407
6,17633148
7,17664607
7,17600361
3,17637256
7,17663755
6,8222117
3,17636338
7,17634938
7,16605997
6,8203027
7,8200595
7,16605713
7,8210987
7,17624075
6,8213679
7,16605745
6,8188839
3,17641184
6,17661615
7,17636266
6,17661247
7,17600431
3,948060220
6,17626357
3,8203627
7,17666369
7,8202707
6,8190701
3,17636226
3,17626481
3,17633494
3,17633494
6,17632336
6,948060258
3,17635816
6,17664693
3,8203673
3,17636418
3,17671779
6,8190659
7,16611137
6,17600487
6,17600839
6,8203355
3,17636502
6,8209895
6,17683290
6,8207373
7,17624669
6,8203577
6,8206933
6,8204313
6,8189935
7,8205239
3,17636696
7,8209495
6,8204145
6,8211059
6,24997211
7,17625833
6,17671715
4,17661585
6,8203417
7,16606091
6,8202947
7,8188809
6,8203039
6,8212933
7,8211171
6,17632098
3,17626401
7,16612843
6,8209419
4,17661573
6,8192947
3,17637064
6,17624423
6,8210001
6,17662871
6,8190435
3,17637166
6,8209933
6,8205291
6,8209971
7,8211187
7,17633118
4,17682470
4,17682470
7,8209083
4,17663099
6,17624509
6,8203259
7,17661001
7,8202685
7,8190607
3,17637334
7,17634894
7,8202437
6,8209845
6,17664107
3,17637290
7,16605917
6,8204015
7,8203365
6,8200789
6,17632372
6,8203731
7,8205429
6,8214351
7,17662799
6,17671587
6,17634860
7,17635734
6,17664511
6,17664511
3,17633546
6,17682352
7,8188881
7,16606405
6,8203421
7,17666297
7,17664001
6,8200683
7,17624227
7,17632478
3,17635790
7,17600419
3,17637252
6,17662955
3,17637400
6,17600983
3,17637014
6,17633428
6,8210653
6,17647329
6,8205443
6,17649683
7,16605545
6,17666389
7,8206837
6,17671661
6,17635364
7,17663935
6,17682708
6,17664727
7,17660959
6,948060087
7,8207027
6,17663859
7,8207195
6,17663685
6,17664495
6,17664501
6,17682666
7,17666361
7,17625437
7,17632068
4,8204203
3,17636822
7,17624659
3,17637478
7,17600473
6,17662983
6,17664201
7,8200857
4,8193035
7,948040302
7,8200891
6,8204355
6,17664681
6,17663037
3,17637392
7,19780311
6,8189193
6,8203401
6,17635756
3,17637430
3,17636672
3,17636156
7,8205233
7,8200709
3,17636774
6,17664723
6,8190237
6,8209539
6,8209539
4,8192469
6,17661361
3,17626039
4,17663659
7,16606295
6,8209429
6,8213755
6,17626871
6,17665693
7,16605655
7,16605655
6,17662803
6,17663593
7,8203063
6,17662941
6,8206355
6,17600877
6,17664129
6,17664579
6,8192739
3,17626867
3,17637146
6,8189121
6,8204359
7,8211263
6,8210499
6,8213555
3,17626429
6,17632342
6,8210087
6,8210075
7,17600735
6,17633346
6,17650311
7,17624811
7,17661243
3,17637182
6,8190137
6,8211829
6,8205491
6,8205491
6,8202775
7,17662451
6,8188943
7,8204161
6,8203403
6,8205433
3,17601005
6,17633334
7,8209461
6,8207483
6,8192521
7,17626145
3,17636126
7,8206821
7,17662961
6,17600661
6,8188909
4,17684084
6,8204543
6,8188987
7,8202907
6,17665645
3,17625805
3,17671959
4,8188717
7,16605875
7,16605999
7,19780323
7,16606423
6,8188921
3,8203707
7,8204223
4,17661693
7,16605517
7,16605517
6,17624911
6,8205435
3,17637084
3,17637480
7,17623903
7,17624709
6,17661213
7,17664515
6,17665695
6,8211139
6,8203187
6,17633408
6,8203253
6,17649591
7,17671869
6,8211853
6,17671717
6,8188771
3,17637950
3,17637950
3,17633550
6,17604183
7,8200611
6,8189049
7,17664051
7,17624187
6,17599341
6,8202763
7,17625825
6,8206065
3,17638082
6,8190245
7,8202839
6,8209529
6,17632346
3,17671775
7,8200557
7,8209703
3,17636142
6,8206847
3,16611225
6,17671677
6,17600789
7,8210479
7,8210479
7,8210479
3,17636600
6,8206663
6,8210013
6,17635812
3,17638034
3,17637838
6,17661523
6,8188979
6,17600379
3,17673643
6,8211581
6,8210099
6,8209571
3,17671997
6,8189037
6,8206457
7,16606163
6,17664637
3,17625875
6,17671881
7,8201869
6,17600991
6,17604441
6,8213685
6,17624247
6,8188827
6,17664243
3,17637962
7,17633642
3,17636476
6,8210641
6,8210641
7,17600421
7,16605581
7,948040173
6,8203275
7,8202499
4,8192493
4,8192493
7,17671651
6,17661621
6,17673671
6,17664015
3,17637386
3,17636542
6,8190537
7,17664013
3,17636796
7,17633672
7,17624499
6,17633354
6,17599349
7,16605497
7,8211013
6,8213739
6,17661225
7,17635634
7,8207111
6,8189111
7,8205263
7,8204151
7,8207119
7,16605919
6,17600113
6,17625411
6,8201009
7,8209621
6,8210405
7,16605229
7,16606193
6,17663971
4,17662965
3,17671991
7,8200633
7,8202729
3,17636684
3,17633536
7,17624805
6,16610993
3,17672041
3,17671829
4,8193681
7,16610983
4,17663161
3,8203773
6,17634992
7,17600833
4,8192431
4,17661233
3,17638036
7,8211235
6,17625371
7,16611223
6,8205271
6,17600669
4,8192889
6,8205379
7,17649423
7,16605287
6,17663113
6,17600383
6,17623851
6,8210603
6,8210603
7,8202881
6,8190421
7,17647471
3,8203617
7,16605755
7,8206113
6,8188883
7,17663097
6,17671813
6,8206927
6,17600625
6,17624257
6,8190411
6,8203073
7,17664221
7,8206809
7,17599337
4,17661159
7,17664581
6,8212985
6,8209667
7,17658481
6,8211023
6,17604155
7,8202381
3,17625743
3,17637196
6,8206383
6,17633138
6,8209511
6,17633480
6,8205363
6,8205363
7,8200513
7,17633444
7,17633444
3,17625867
7,16605805
6,8188863
6,24999461
7,16605941
7,8204175
6,8210429
6,17600617
7,16605749
6,17663353
6,8203375
7,17664247
6,17663949
6,8209409
7,8211151
6,17664609
7,8206885
3,948060221
6,8203119
6,8203119
3,17636976
6,17665639
6,17665639
6,17661459
6,8190729
6,17663735
6,8202649
6,8204323
6,8189023
7,8202505
6,17649747
7,8206359
7,17666329
6,8188723
7,17624283
6,17671551
6,8205377
7,16605757
7,16605757
6,8204529
6,17601659
6,8212007
4,17682460
3,17636604
7,16606137
6,8188759
7,8210969
6,8212913
4,8192591
6,8211125
6,8202349
6,8202715
6,17661107
6,8187671
6,8201931
6,8205487
6,8200971
7,16605809
7,16605243
6,17671859
6,8193691
7,17662435
3,17636668
7,8189071
6,17661211
7,8204265
6,17682712
3,17671777
7,17633412
7,8211177
6,17600623
3,17637208
6,17671675
6,17665509
6,8210609
7,17664329
7,17663823
6,8205359
7,8203059
3,8204059
6,8206325
7,8207279
6,17671831
6,17634940
7,8202857
6,17683276
7,17660993
7,8206229
6,17623947
6,17624915
7,17664319
7,8202869
7,17624141
6,8206841
7,16605181
6,8203043
7,16605739
6,17662841
7,16606339
6,17683344
7,17661571
7,8206057
6,17682246
6,17649705
3,17636492
6,17649563
6,17632360
7,17624779
6,17682178
6,17625771
7,19780263
6,8191135
7,17633390
6,8207423
6,8204503
6,8192645
6,8190329
6,8213537
7,17624703
4,8193021
6,8213341
3,17671987
7,8209361
6,17671575
7,16606211
6,17601009
7,17661113
6,16611193
6,17634944
7,16611135
6,8188903
7,16605887
6,17661613
6,17663931
3,17637308
6,17662427
3,17637076
4,8192581
7,8188913
6,8203373
6,17684066
6,17682432
6,17600665
7,948060106
7,17661161
7,16605843
6,8189099
6,8210529
7,16610995
7,8211011
6,8209099
7,8200469
7,16605199
6,8212155
6,17626169
6,17683314
7,16606035
7,17632498
7,17664043
6,17633610
3,17637370
6,8209771
7,16611113
6,17604459
7,8207473
7,17632158
6,17626387
6,17633452
6,17633376
7,8203777
6,17649793
6,17663701
6,17671117
6,17671117
7,16612849
7,17657423
7,17664169
3,17636594
7,17664539
7,16605995
7,8202899
6,17632366
7,8204057
6,8188693
6,8190275
7,17624843
3,17625987
6,17650327
6,8209851
6,8190189
7,8210451
6,8206755
7,16605833
3,17636314
6,8212727
6,8212727
6,17663493
7,8209337
6,8203501
7,17661399
7,17661399
6,17663653
6,17636166
7,8200699
7,8202877
6,8213479
6,17624005
6,17671719
6,8192603
3,8204119
7,17661191
7,17647465
7,16605697
6,17661549
6,8203033
7,17657375
7,8209665
6,17661451
6,17661451
3,948060337
6,17670553
3,17626467
6,8204281
6,17624603
7,16605865
7,17662937
6,8213383
7,8206779
7,19780329
6,8204259
3,17641160
7,8209413
7,16606305
6,17624865
7,17657217
3,17626503
6,17663121
6,17600705
7,16606173
3,17626063
6,8209329
7,8205439
6,8203179
6,8203793
7,16605905
7,17624795
6,17600505
4,8193683
7,16606055
7,17666299
4,17661187
7,8207013
7,8202713
6,17649029
7,19780249
7,19780249
6,8211881
6,17624857
3,17626545
7,17599319
6,17633486
6,17633486
7,17626331
3,17637320
6,17663719
6,8209401
6,17673649
6,17673649
6,8190605
7,17662391
3,17636872
6,8213823
6,17632388
7,8206905
6,8206845
3,17625897
6,8200869
7,8202795
6,8213701
6,17626873
6,8212749
7,8200467
6,8203631
7,17663601
7,8203907
6,8188741
6,17633446
6,17633622
6,8203567
6,8206155
6,17623989
6,8213435
7,17671647
3,17626339
7,16606161
7,17633584
3,17635956
6,17600485
7,17624801
6,17661519
6,17664569
7,17626235
7,16605465
6,8190693
7,948040301
6,8207431
3,17636474
3,17625849
3,17626139
6,17671501
6,8211341
7,8202859
6,17624253
6,8188947
3,17626491
7,17625993
7,17625993
7,17625993
7,8204205
4,17604075
3,17636522
6,17632234
3,17626025
4,8193675
6,8211051
6,17664005
7,16605481
6,17649505
7,16606267
7,17664349
6,8203557
6,17624565
6,17663853
7,17671653
3,17633668
6,17633358
6,8209373
7,17601619
6,8209475
6,8192457
7,8191195
6,17621889
6,8190289
7,8209963
7,16605429
6,8213641
6,17625429
6,17600377
7,17662975
6,17683324
3,17626569
6,17626333
6,8203243
7,8207181
4,17663131
7,17635984
7,948040171
6,17632390
7,8188811
3,17671931
3,17636688
6,8206269
3,17636924
7,16605409
6,8193577
7,8202623
6,17601653
3,17641168
7,8206177
3,17636450
3,17672003
6,17600681
3,17637442
7,16611073
7,8200647
3,17637088
7,17623907
7,17632198
6,8188669
7,17624697
7,8206235
6,8207297
3,17636878
3,17633508
7,948060085
6,8204419
6,948060117
7,17671545
7,17663957
7,17661489
6,8204215
3,17641220
3,17641220
6,17662859
6,8212943
3,17641198
7,17600603
7,17663627
7,16606025
6,17626365
4,17683406
6,8209743
6,17624089
3,17637414
6,8202887
6,17632348
6,17632348
6,17647285
7,8206311
6,8203475
6,8202351
6,8202351
7,16605855
4,17604531
7,16606063
6,8213521
3,17636786
6,16605737
6,8206851
4,17684356
6,17601597
7,8207049
6,8211733
3,17636538
7,8202789
7,8201863
6,8211649
6,8191207
7,8201813
3,17633510
3,17625871
6,8203097
6,8188793
3,17625831
6,8189159
7,17633512
6,8210105
7,17626171
7,948040374
6,17634972
6,8210029
6,17600627
6,17625465
6,8212895
3,17641192
3,948060332
7,17666327
6,8190447
3,17636814
4,8190749
6,17664165
6,17664165
7,8202769
6,17623971
6,8207237
7,17624661
6,17660957
6,17664219
3,17637200
7,16605831
7,17625983
6,17599355
6,17600879
6,17662801
7,8209527
3,17672021
3,17637958
3,17637132
4,17663173
4,17663173
6,8209391
6,17624407
6,17624407
6,17664737
6,8211723
6,8207359
3,17638026
3,17638026
6,8212137
3,17625751
7,8192661
6,17632344
7,948060218
7,948060218
7,8206953
7,17657371
7,17636652
6,17664507
7,8200819
4,8196941
6,17636084
6,17663779
6,17663779
6,17671983
6,17604215
7,8207005
6,17661677
4,948060130
6,948060262
7,8209501
7,17664343
6,948060247
3,17626549
3,17626073
6,8203795
6,8203517
6,8202407
7,8209089
7,17671753
6,17633096
6,17671721
6,17664411
6,8203405
7,8207065
6,8192505
6,8209869
7,8202885
6,17635026
3,17672059
6,17664591
6,17664597
6,8206909
6,17624229
6,8213367
3,17637098
3,17637970
6,17661509
7,16605467
6,17661259
7,8210473
7,8211135
6,17657171
6,8190523
3,17637406
7,8201021
3,17637172
6,17624959
7,17665655
6,8203489
6,17662343
6,8209075
6,8209075
6,8213421
6,17600469
3,17636992
7,8204445
6,17600777
4,8192915
6,17600771
7,17624937
7,17664299
6,17671655
7,16611185
7,8191193
6,17664281
3,17637300
7,17626045
6,17663109
7,8202745
7,17657485
6,17632148
6,17664547
6,8206921
4,8192453
3,17626527
3,17626137
6,8205407
4,17605513
7,16605411
7,17635744
6,8209999
7,17624727
3,17636436
6,17664745
6,17600685
7,16605763
3,17600965
7,17624785
6,8203477
6,17661025
6,8189787
7,948060173
7,948060173
3,17671809
